sha1,old_name,new_name,file_changed,type
1534ea751613772d93699e1916e38f3af3dac7f9,getINSTANCE,getInstance,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/rest/header/session/ConfigureSessionHeaders.java,Rename Method
1534ea751613772d93699e1916e38f3af3dac7f9,getINSTANCE,getInstance,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/rest/header/statement/CompleteStatementHeaders.java,Rename Method
1534ea751613772d93699e1916e38f3af3dac7f9,type,command,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/cli/parser/ClientParserTest.java,Rename Parameter
1534ea751613772d93699e1916e38f3af3dac7f9,type,command,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/cli/parser/ClientParserTest.java,Rename Parameter
1534ea751613772d93699e1916e38f3af3dac7f9,type,command,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/cli/parser/ClientParserTest.java,Rename Attribute
1534ea751613772d93699e1916e38f3af3dac7f9,createLocalExecutor,createRestServiceExecutor,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/gateway/local/LocalExecutorITCase.java,Rename Method
1534ea751613772d93699e1916e38f3af3dac7f9,createLocalExecutor,createRestServiceExecutor,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/gateway/local/LocalExecutorITCase.java,Rename Method
1534ea751613772d93699e1916e38f3af3dac7f9,jobClient,jobID,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/gateway/local/LocalExecutorITCase.java,Rename Variable
1534ea751613772d93699e1916e38f3af3dac7f9,clientParser,sqlCommandParserImpl,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/cli/parser/ClientParserTest.java,Rename Attribute
1534ea751613772d93699e1916e38f3af3dac7f9,StatementType,Command,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/parser/StatementType.java,Rename Class
1534ea751613772d93699e1916e38f3af3dac7f9,MESSAGE_WAIT_EXECUTE,MESSAGE_EXECUTE_STATEMENT,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/CliStrings.java,Rename Attribute
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,EmbeddedShutdownThread,ShutdownThread,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/SqlClient.java,Rename Class
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,LocalContextUtils,DefaultContextUtils,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/gateway/local/LocalContextUtils.java,Rename Class
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,getGatewayModeGatewayOptions,getEmbeddedModeClientOptions,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/CliOptionsParser.java,Rename Method
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,printHelpGateway,printHelpGatewayModeClient,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/CliOptionsParser.java,Rename Method
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,isEmbedded,isGatewayMode,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/SqlClient.java,Rename Parameter
0b783a54e8d5c1f30b735bb658bb558cae11bb6f,isEmbedded,isGatewayMode,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/SqlClient.java,Rename Attribute
95df4e726f3862d3be69a7cf753acd7890bb905d,testHiveserver2ExecuteStatement,testHiveServer2ExecuteStatement,flink-end-to-end-tests/flink-sql-gateway-test/src/test/java/org/apache/flink/table/gateway/SqlGatewayE2ECase.java,Rename Method
02b09eac6238fe059b6cb0ddbe791b761962dd14,executionTimeMedian,weightedExecutionTimeMedian,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/slowtaskdetector/ExecutionTimeBasedSlowTaskDetector.java,Rename Variable
5afc301bc6445bd5bbd9cb521dc20a808a67694e,SqlToOperationConverterTest,SqlDdlToOperationConverterTest,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/operations/SqlToOperationConverterTest.java,Rename Class
5afc301bc6445bd5bbd9cb521dc20a808a67694e,SupportsRowLevelDeleteSink,SupportsRowLevelModificationSink,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/factories/TestUpdateDeleteTableFactory.java,Rename Class
5afc301bc6445bd5bbd9cb521dc20a808a67694e,TestSink,SupportsRowLevelUpdateSink,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/factories/TestUpdateDeleteTableFactory.java,Rename Class
5afc301bc6445bd5bbd9cb521dc20a808a67694e,updateRelational,deleteRelational,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/operations/SqlToOperationConverter.java,Rename Variable
143464d82814e342aa845f3ac976ae2854fc892f,testLoadingIsDynamicGraphFromConfiguration,testLoadingSchedulerTypeFromConfiguration,flink-core/src/test/java/org/apache/flink/api/common/ExecutionConfigTest.java,Rename Method
00c2ebd318f5d5920f5429a0a4a37f16611bdf6b,EXECUTOR_RESOURCE,EXECUTOR_EXTENSION,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapterTest.java,Rename Attribute
c0bfb0b04bb38411c390813fea1ff93f6638f409,consumer,partitionId,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/strategy/TestingSchedulingTopology.java,Rename Variable
c0bfb0b04bb38411c390813fea1ff93f6638f409,idx,i,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/strategy/TestingSchedulingTopology.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,testConsumedResultPartitionsProducers,testGetConsumedPartitionGroupAndProducers,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/AvailableInputsLocationsRetrieverTest.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,producers,consumedPartitionGroup,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/AvailableInputsLocationsRetrieverTest.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,producerId1,producerIds,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultPreferredLocationsRetrieverTest.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,getConsumedResultPartitionsProducers,getConsumedPartitionGroups,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/AvailableInputsLocationsRetriever.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,getConsumedResultPartitionsProducers,getConsumedPartitionGroups,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/DefaultScheduler.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,testGetConsumedResultPartitionsProducers,testGetConsumedPartitionGroupsAndProducers,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapterTest.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,producersOfProducer1,consumedPartitionGroupsOfProducer1,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapterTest.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,producersOfProducer2,consumedPartitionGroupsOfProducer2,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapterTest.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,producersOfConsumer,consumedPartitionGroupsOfConsumer,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapterTest.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,getConsumedResultPartitionsProducers,getConsumedPartitionGroups,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/InputsLocationsRetriever.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,EV1,EV11,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultSyncPreferredLocationsRetrieverTest.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,EV2,EV12,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultSyncPreferredLocationsRetrieverTest.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,EV3,EV13,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultSyncPreferredLocationsRetrieverTest.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,EV4,EV14,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultSyncPreferredLocationsRetrieverTest.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,EV5,EV21,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/DefaultSyncPreferredLocationsRetrieverTest.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,allProducers,consumedPartitionGroups,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/DefaultPreferredLocationsRetriever.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,producers,consumedPartitionGroup,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/DefaultPreferredLocationsRetriever.java,Rename Variable
76ebeb93257369c136a9eeabd5bacb71a9699968,getConsumedResultPartitionsProducers,getConsumedPartitionGroups,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/TestingInputsLocationsRetriever.java,Rename Method
76ebeb93257369c136a9eeabd5bacb71a9699968,producersByConsumer,vertexToConsumedPartitionGroups,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/TestingInputsLocationsRetriever.java,Rename Attribute
76ebeb93257369c136a9eeabd5bacb71a9699968,getConsumedResultPartitionsProducers,getConsumedPartitionGroups,flink-runtime/src/main/java/org/apache/flink/runtime/scheduler/ExecutionGraphToInputsLocationsRetrieverAdapter.java,Rename Method
c9e87fe410c42f7e7c19c81456d4212a58564f5e,SessionManagerTest,SessionManagerImplTest,flink-table/flink-sql-gateway/src/test/java/org/apache/flink/table/gateway/service/session/SessionManagerTest.java,Rename Class
c9e87fe410c42f7e7c19c81456d4212a58564f5e,setResourceDownloadTmpDir,initializeConfiguration,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/service/context/SessionContext.java,Rename Method
c9e87fe410c42f7e7c19c81456d4212a58564f5e,dynamicConfig,defaultConfig,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/SqlGateway.java,Rename Parameter
c9e87fe410c42f7e7c19c81456d4212a58564f5e,dynamicConfig,defaultConfig,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/SqlGateway.java,Rename Attribute
c9e87fe410c42f7e7c19c81456d4212a58564f5e,sessionId,sessionHandle,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/service/session/SessionManager.java,Rename Parameter
c9e87fe410c42f7e7c19c81456d4212a58564f5e,sessionId,sessionHandle,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/service/session/SessionManager.java,Rename Variable
c9e87fe410c42f7e7c19c81456d4212a58564f5e,sessionId,sessionHandle,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/service/session/SessionManager.java,Rename Parameter
c9e87fe410c42f7e7c19c81456d4212a58564f5e,sessionId,sessionHandle,flink-table/flink-sql-gateway/src/main/java/org/apache/flink/table/gateway/service/session/SessionManager.java,Rename Parameter
0aab2cd369e700f3ea4c753f31c70802e9017ffc,timestamp,t,flink-streaming-java/src/main/java/org/apache/flink/streaming/api/operators/async/AsyncWaitOperator.java,Rename Variable
cf358d7d55ca48b9d25e5217006898e3070a85ad,parallelism,sinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveTableSink.java,Rename Variable
cf358d7d55ca48b9d25e5217006898e3070a85ad,configuredParallelism,configuredSinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveTableSink.java,Rename Parameter
cf358d7d55ca48b9d25e5217006898e3070a85ad,configuredParallelism,configuredSinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveTableSink.java,Rename Parameter
cf358d7d55ca48b9d25e5217006898e3070a85ad,parallelism,sinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveTableSink.java,Rename Parameter
cf358d7d55ca48b9d25e5217006898e3070a85ad,configuredParallelism,configuredSinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveTableSink.java,Rename Attribute
cf358d7d55ca48b9d25e5217006898e3070a85ad,configuredParallelism,configuredSinkParallelism,flink-connectors/flink-connector-hive/src/main/java/org/apache/flink/connectors/hive/HiveDynamicTableFactory.java,Rename Variable
1420ee7ed69a3ce72eab8027570cc3af9fa828a3,parallelism,context,flink-connectors/flink-connector-files/src/main/java/org/apache/flink/connector/file/table/FileSystemOutputFormat.java,Rename Parameter
1420ee7ed69a3ce72eab8027570cc3af9fa828a3,context,writerContext,flink-connectors/flink-connector-files/src/main/java/org/apache/flink/connector/file/table/FileSystemOutputFormat.java,Rename Variable
db82f82bd94a0af059bcfd6e85b3ae31bdc5c76e,ClientResult,StatementResult,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/gateway/ClientResult.java,Rename Class
db82f82bd94a0af059bcfd6e85b3ae31bdc5c76e,getStatementType,getPrinter,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/parser/SqlMultiLineParser.java,Rename Method
db82f82bd94a0af059bcfd6e85b3ae31bdc5c76e,statementType,printer,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/parser/SqlMultiLineParser.java,Rename Attribute
db82f82bd94a0af059bcfd6e85b3ae31bdc5c76e,enableSqlCompleter,mode,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/cli/CliClient.java,Rename Parameter
08507a10ef931ec46db80a419ee19d181ade8c48,hasLeadership,currentLeaderSessionId,flink-runtime/src/test/java/org/apache/flink/runtime/leaderelection/DefaultMultipleComponentLeaderElectionServiceTest.java,Rename Attribute
439a4f7fc81ba4336bd164a60483137de0b35cc0,InputGateSpecUitls,InputGateSpecUtils,flink-runtime/src/main/java/org/apache/flink/runtime/io/network/partition/consumer/InputGateSpecUitls.java,Rename Class
42345dd63c18b6bc8b5098011693014a852876b0,isPipelineResultPartition,isPipelinedOrHybridResultPartition,flink-runtime/src/test/java/org/apache/flink/runtime/io/network/partition/consumer/GateBuffersSpecTest.java,Rename Method
64e8c349c4ee04623f2c874314a763f9fc1a3054,open,initializeMetrics,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/CacheLoader.java,Rename Method
64e8c349c4ee04623f2c874314a763f9fc1a3054,run,reload,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/CacheLoader.java,Rename Method
64e8c349c4ee04623f2c874314a763f9fc1a3054,reloadTask,cacheLoader,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/ReloadTriggerContext.java,Rename Parameter
64e8c349c4ee04623f2c874314a763f9fc1a3054,reloadTask,cacheLoader,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/ReloadTriggerContext.java,Rename Attribute
64e8c349c4ee04623f2c874314a763f9fc1a3054,reloadCache,updateCache,flink-table/flink-table-runtime/src/test/java/org/apache/flink/table/runtime/functions/table/fullcache/TestCacheLoader.java,Rename Method
64e8c349c4ee04623f2c874314a763f9fc1a3054,numSplits,currentSplits,flink-table/flink-table-runtime/src/test/java/org/apache/flink/table/runtime/functions/table/fullcache/inputformat/FullCacheTestInputFormat.java,Rename Variable
64e8c349c4ee04623f2c874314a763f9fc1a3054,reloadCache,updateCache,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/inputformat/InputFormatCacheLoader.java,Rename Method
64e8c349c4ee04623f2c874314a763f9fc1a3054,finalCacheLoadTaskService,finalExecutor,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/inputformat/InputFormatCacheLoader.java,Rename Variable
64e8c349c4ee04623f2c874314a763f9fc1a3054,reloadCache,updateCache,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/functions/table/lookup/fullcache/CacheLoader.java,Rename Method
b1e70aebd3e248d68cf41a43db385ec9c9b6235a,testFallsBackToDefaultSchedulerIfBatchJob,testFallsBackToDefaultSchedulerIfAdaptiveSchedulerInBatchJob,flink-runtime/src/test/java/org/apache/flink/runtime/jobmaster/DefaultSlotPoolServiceSchedulerFactoryTest.java,Rename Method
7326addbb3f2b4867689755a04512412bcf69657,statesToDiscard,tmpResourcesRegistry,flink-state-backends/flink-statebackend-rocksdb/src/main/java/org/apache/flink/contrib/streaming/state/snapshot/RocksDBSnapshotStrategyBase.java,Rename Parameter
af9a1128f728c691b896bc9c591e9be1327601c4,IfStatementRewriter,BlockStatementRewriter,flink-table/flink-table-code-splitter/src/main/java/org/apache/flink/table/codesplit/IfStatementRewriter.java,Rename Class
af9a1128f728c691b896bc9c591e9be1327601c4,IfStatementRewriterTest,BlockStatementRewriterTest,flink-table/flink-table-code-splitter/src/test/java/org/apache/flink/table/codesplit/IfStatementRewriterTest.java,Rename Class
af9a1128f728c691b896bc9c591e9be1327601c4,,,flink-table/flink-table-code-splitter/src/test/resources/splitter/code/TestNotSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,,,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestNotSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter3,myFun1_0_rewriteGroup5,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter3_split10,myFun1_0_rewriteGroup5_split10,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter3_split11,myFun1_0_rewriteGroup5_split11,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun2Impl_split12,myFun2Impl_split14,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun2Impl_split13,myFun2Impl_split15,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,,,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Attribute
af9a1128f728c691b896bc9c591e9be1327601c4,,,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Attribute
af9a1128f728c691b896bc9c591e9be1327601c4,,,flink-table/flink-table-code-splitter/src/test/resources/splitter/expected/TestSplitJavaCode.java,Rename Attribute
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter1,myFun1_0_rewriteGroup5,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestIfStatementRewrite.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter1_trueFilter4,myFun1_0_rewriteGroup1_2_rewriteGroup4,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestIfStatementRewrite.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun1_trueFilter1_falseFilter5,myFun1_0_1_6,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestIfStatementRewrite.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun_trueFilter1,myFun_0,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestRewriteInnerClass.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun_falseFilter2,myFun_1,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestRewriteInnerClass.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun_trueFilter3,myFun_0,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestRewriteInnerClass.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,myFun_falseFilter4,myFun_1,flink-table/flink-table-code-splitter/src/test/resources/if/expected/TestRewriteInnerClass.java,Rename Method
af9a1128f728c691b896bc9c591e9be1327601c4,newMethod,newMethodDefinitions,flink-table/flink-table-code-splitter/src/main/java/org/apache/flink/table/codesplit/IfStatementRewriter.java,Rename Variable
af9a1128f728c691b896bc9c591e9be1327601c4,newMethod,newMethodDefinitions,flink-table/flink-table-code-splitter/src/main/java/org/apache/flink/table/codesplit/IfStatementRewriter.java,Rename Variable
af9a1128f728c691b896bc9c591e9be1327601c4,returnCount,counter,flink-table/flink-table-code-splitter/src/main/java/org/apache/flink/table/codesplit/IfStatementRewriter.java,Rename Attribute
152edf6a5e6f67a67a3d09815557b304bcd7b1a0,,,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/SqlClient.java,Rename Method
152edf6a5e6f67a67a3d09815557b304bcd7b1a0,service,executorService,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/gateway/ExecutorImpl.java,Rename Attribute
152edf6a5e6f67a67a3d09815557b304bcd7b1a0,defaultContext,registry,flink-table/flink-sql-client/src/main/java/org/apache/flink/table/client/gateway/ExecutorImpl.java,Rename Attribute
01743000c10720598dfb6f27d849da2283772e50,projectExprs,expandProjects,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/rules/logical/FlinkFilterCalcMergeRule.java,Rename Variable
f8ea8434f0407c62a0af734647c5fa4924d86acd,functionName,name,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/functions/sql/FlinkSqlTimestampFunction.java,Rename Parameter
f8ea8434f0407c62a0af734647c5fa4924d86acd,returnTypeName,typeName,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/functions/sql/FlinkSqlTimestampFunction.java,Rename Parameter
f8ea8434f0407c62a0af734647c5fa4924d86acd,DEFINITION_OPERATOR_MAP,definitionSqlOperatorHashMap,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/expressions/converter/DirectConvertRule.java,Rename Attribute
f8ea8434f0407c62a0af734647c5fa4924d86acd,instance,cachedInstances,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/functions/sql/FlinkSqlOperatorTable.java,Rename Attribute
bbd5a7876eb1542ff89f05f5f5d82bb8bd41b7bd,stringData,path,flink-table/flink-sql-client/src/test/java/org/apache/flink/table/client/gateway/ExecutorImplITCase.java,Rename Variable
e69e6514d0b901eb03f1a8bfc499680d076248c9,constraints,fullConstraints,flink-table/flink-sql-parser/src/main/java/org/apache/flink/sql/parser/SqlConstraintValidator.java,Rename Variable
e69e6514d0b901eb03f1a8bfc499680d076248c9,testTableConstraintsValidated,testUniqueTableConstraint,flink-table/flink-sql-parser/src/test/java/org/apache/flink/sql/parser/FlinkSqlParserImplTest.java,Rename Method
e69e6514d0b901eb03f1a8bfc499680d076248c9,sql,sql1,flink-table/flink-sql-parser/src/test/java/org/apache/flink/sql/parser/FlinkSqlParserImplTest.java,Rename Variable
e69e6514d0b901eb03f1a8bfc499680d076248c9,expected,expected1,flink-table/flink-sql-parser/src/test/java/org/apache/flink/sql/parser/FlinkSqlParserImplTest.java,Rename Variable
96a296db723575d64857482a1278744e4c41201f,myFun_0_1,myFun_0_0_1,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun_0_1_2,myFun_0_0_1_2,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun_0_rewriteGroup4,myFun_0_0_rewriteGroup4,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun_0_1_3,myFun_0_0_1_3,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun_0_rewriteGroup2,myFun_0_0_rewriteGroup2,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun_0_4,myFun_0_0_4,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfInsideWhileLoopRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_rewriteGroup2,myFun1_0_0_rewriteGroup2,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_1_2,myFun1_0_0_1_2,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_1_3,myFun1_0_0_1_3,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_4,myFun1_0_4,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_1,myFun1_0_0_1,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0,myFun1_0_0,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfMultipleSingleLineStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_rewriteGroup5,myFun1_0_0_rewriteGroup5,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_1_6,myFun1_0_0_1_6,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_7,myFun1_0_7,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_rewriteGroup1_2_rewriteGroup4,myFun1_0_0_rewriteGroup1_2_rewriteGroup4,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun2_0_rewriteGroup1,myFun2_0_0_rewriteGroup1,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_7_8_9,myFun1_0_7_8_9,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite1.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_6_rewriteGroup8,myFun1_0_6_rewriteGroup8,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite1.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_7_8,myFun1_0_7_8,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite1.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_7_8_10,myFun1_0_7_8_10,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite1.java,Rename Method
96a296db723575d64857482a1278744e4c41201f,myFun1_0_rewriteGroup5,myFun1_0_0_rewriteGroup5,flink-table/flink-table-code-splitter/src/test/resources/block/expected/TestIfStatementRewrite1.java,Rename Method
